generation,best_fitness,mean_fitness,std_fitness
182,230.82793176489272,-119.91925123464604,203.74417098574665
183,230.82793176489272,-111.2972859715242,201.65814955256363
184,230.82793176489272,-133.5307778701502,208.82937340416447
185,230.82793176489272,-147.59423727198524,261.7202203109276
186,230.82793176489272,-113.62327497516289,188.97565402340382
187,230.82793176489272,-134.3444420262115,200.96683102076656
188,230.82793176489272,-158.5336454737281,239.15447173722438
189,230.82793176489272,-129.05074042559923,226.3393294630829
190,230.82793176489272,-103.26910700702562,196.01414632315178
191,230.82793176489272,-142.9108581737538,220.6318598986184
192,230.82793176489272,-116.6236553261215,202.8233754746531
193,230.82793176489272,-106.80573010245489,195.5516158383884
194,230.82793176489272,-114.70950137148344,198.85238031555986
195,230.82793176489272,-159.9125344143504,242.21274489589143
196,239.95286956120535,-154.24374276213504,248.76436681092386
197,239.95286956120535,-124.44109052332256,222.2806142618135
198,239.95286956120535,-116.94030555132207,209.22167034906252
199,239.95286956120535,-113.56996277522472,198.82551098535905
200,239.95286956120535,-92.20450146963616,200.66342188399418
201,239.95286956120535,-97.66227832745086,224.06422660052345
202,239.95286956120535,-60.545125550653935,153.90852343534675
203,239.95286956120535,-118.87594405166655,193.8903214783741
204,239.95286956120535,-131.3787693417113,223.43232609545365
205,239.95286956120535,-100.7455923810307,229.4788220254393
206,239.95286956120535,-129.77131513219823,189.323487097135
207,239.95286956120535,-119.1472767112818,216.90815505683005
208,239.95286956120535,-79.04004751392198,186.5458644957321
209,239.95286956120535,-129.85433610023594,242.50137046578666
210,239.95286956120535,-117.72686858594012,224.34706737109147
211,239.95286956120535,-105.65068771189232,213.31651750005753
212,239.95286956120535,-114.57754030264836,235.1713866189718
213,239.95286956120535,-132.5240030461387,255.72850391296885
214,239.95286956120535,-109.72144863672472,207.83155600505825
215,239.95286956120535,-120.3816719412254,224.90109639097162
216,239.95286956120535,-140.46513223890767,235.0604701078899
217,239.95286956120535,-89.99319760954626,208.42419592316472
218,239.95286956120535,-95.87839637008966,208.97264898080363
219,239.95286956120535,-116.0541864190592,219.08343668601964
220,239.95286956120535,-110.02546809836586,191.93684393950016
221,239.95286956120535,-133.96819192307603,198.50276385447344
222,239.95286956120535,-115.94108850011372,218.33535461321244
223,239.95286956120535,-108.60171132700464,212.02581723468003
224,239.95286956120535,-98.45769974318733,199.13001544106334
225,239.95286956120535,-84.16779335660081,180.73331477179025
226,239.95286956120535,-109.60939505799344,204.738734659611
227,239.95286956120535,-95.3227893174786,187.94851584815535
228,239.95286956120535,-97.57962753279514,177.97189360613936
229,239.95286956120535,-107.98849069759844,225.9802931479846
230,239.95286956120535,-88.67190726991036,193.4541627009584
231,239.95286956120535,-108.15601813459007,221.36770960409507
232,239.95286956120535,-68.17060870036059,178.6037901453154
233,239.95286956120535,-107.10252833655305,227.60380351568213
234,239.95286956120535,-112.48306794864192,227.80413742044928
235,239.95286956120535,-146.86317095997515,249.33398334012773
236,239.95286956120535,-98.27961033666324,223.5337728232641
237,239.95286956120535,-95.83811622100923,208.75615038661462
238,239.95286956120535,-84.40333795693532,226.66952206281002
239,239.95286956120535,-134.42359287267482,252.54233398270685
240,239.95286956120535,-117.92122629019214,211.62390404474476
241,239.95286956120535,-105.58739317133217,223.86880887942368
242,239.95286956120535,-111.02580655088742,205.64267083903417
243,239.95286956120535,-111.30197382040974,218.77871320134025
244,239.95286956120535,-85.204286976078,213.6374368977612
245,239.95286956120535,-120.59756320975542,236.30886052801122
246,239.95286956120535,-130.4179803412939,226.55059794467473
247,239.95286956120535,-146.53169516537696,257.8710648499903
248,239.95286956120535,-107.2966577463312,225.73933056269306
249,239.95286956120535,-96.91993268289686,243.58778559717865
250,239.95286956120535,-119.27751808466361,269.2800997548692
251,239.95286956120535,-84.20775121020624,233.88829737280528
252,239.95286956120535,-78.86468068084612,176.9633378684729
253,239.95286956120535,-113.88826969636301,200.2794211913996
254,239.95286956120535,-104.14694147815813,199.45449037702528
255,239.95286956120535,-105.79509818254441,205.29443889630008
256,239.95286956120535,-113.91259498823388,208.62275827433638
257,239.95286956120535,-123.59037693606706,231.8515727666088
258,239.95286956120535,-95.8679810199286,204.923956394279
259,239.95286956120535,-126.28998643456214,230.74932923207336
260,239.95286956120535,-140.58329513960615,221.22150030282356
261,239.95286956120535,-150.3279470098308,240.09994685176645
262,239.95286956120535,-95.08170372017686,225.18102256412462
263,239.95286956120535,-91.94321539344216,201.1678271039277
264,239.95286956120535,-98.85136933306346,239.13651532845222
265,239.95286956120535,-90.27510632473196,243.9204494712767
266,239.95286956120535,-87.06928983811548,209.95521593682662
267,239.95286956120535,-111.17490999233839,210.63435609867477
268,239.95286956120535,-123.48074278869206,247.92947583370486
269,239.95286956120535,-109.68518781903474,212.84872758032125
270,239.95286956120535,-96.34455339897241,209.0437566991664
271,239.95286956120535,-134.93182778599237,270.00168660129253
272,239.95286956120535,-144.22747518643098,266.52498877903696
273,239.95286956120535,-140.26742421427687,238.81740673544314
274,239.95286956120535,-91.46525311618001,198.07256261767088
275,239.95286956120535,-102.2706052881373,188.95263729177054
276,239.95286956120535,-185.56690159397584,262.80002852798924
277,239.95286956120535,-153.3483647738976,260.5989070012531
278,239.95286956120535,-111.14059760113167,235.72373012688684
279,239.95286956120535,-150.9883594683169,237.4441020946236
280,239.95286956120535,-91.25936335459718,199.3021904419554
281,239.95286956120535,-102.92107181805635,236.68383827042288
282,239.95286956120535,-109.34075680419679,220.37067440559107
283,239.95286956120535,-89.9859446655847,188.73606079405383
284,239.95286956120535,-116.61828325951889,220.75863305290937
285,239.95286956120535,-90.27197680286254,214.1918577807648
286,239.95286956120535,-98.62435530020286,213.5545511322104
287,239.95286956120535,-101.62196831910752,230.94295000749398
288,239.95286956120535,-105.49597446409379,201.1120077446005
289,239.95286956120535,-142.97901644617136,217.16565626436346
290,241.5864253089712,-127.61298848653763,210.15353814143268
291,241.5864253089712,-122.26555304825332,224.70464661523977
292,241.5864253089712,-125.51219853981138,227.38871048382333
293,241.5864253089712,-126.02805767279172,209.9776323393698
294,241.5864253089712,-132.15443224030724,271.6708794338436
295,241.5864253089712,-96.47485876529733,208.7583298511102
296,241.5864253089712,-131.44640642186417,226.23042145076855
297,241.5864253089712,-92.85478970737788,209.3846618178146
298,241.5864253089712,-98.02615808199118,207.78359463852274
299,241.5864253089712,-105.76409394885741,208.32784509080935
