generation,best_fitness,mean_fitness,std_fitness
190,27.08653335499658,-207.76098359229425,208.3396617845431
191,27.08653335499658,-208.23664457097115,213.2231177311918
192,27.08653335499658,-242.62063568408126,232.86138042841927
193,27.08653335499658,-292.0082084107529,319.08466276935565
194,27.08653335499658,-276.3711098317953,255.4791548832551
195,27.08653335499658,-242.12515216242065,233.66179601210408
196,27.08653335499658,-239.66951593506306,288.1283672871978
197,27.08653335499658,-220.62187497790393,224.33738001568383
198,27.08653335499658,-247.8094588794876,258.1301555862078
199,27.08653335499658,-227.37761709627787,212.38492281829096
200,27.08653335499658,-235.18523936207444,253.3379062429193
201,27.08653335499658,-232.00308969692506,227.35617037779147
202,27.08653335499658,-229.08484520893103,232.62460212991223
203,27.08653335499658,-217.7311051773262,223.187054078373
204,27.08653335499658,-235.70979717043863,256.0776268171233
205,27.08653335499658,-238.9834123184862,256.61124858215874
206,27.08653335499658,-253.8308644936805,249.091521139429
207,27.08653335499658,-224.51126295262026,223.77710713025317
208,27.08653335499658,-217.53654239426734,221.65925237657683
209,27.08653335499658,-246.5079704478694,244.53263343129123
210,27.08653335499658,-228.02449974966066,210.4344078063881
211,27.08653335499658,-208.88455363583523,214.6979369377001
212,27.08653335499658,-223.85714319771705,218.54073498820551
213,27.08653335499658,-234.9451742651974,242.69321984194409
214,27.08653335499658,-300.52732111984204,307.64655775413223
215,27.08653335499658,-273.0711441887028,271.70538161888027
216,27.08653335499658,-254.01997710502783,219.77825462717652
217,27.08653335499658,-238.6482004589798,230.3577360006641
218,27.08653335499658,-255.00528207770802,241.61762966921813
219,27.08653335499658,-269.44018677003527,267.5776110602999
220,27.08653335499658,-222.66353358992657,213.75967092903676
221,27.08653335499658,-232.19394257461673,206.96263965978886
222,27.08653335499658,-244.50049221249535,236.93205356538007
223,27.08653335499658,-271.8278198520445,239.16025450810747
224,27.08653335499658,-299.1752343400599,340.65330977402664
225,29.363119164593723,-271.73575934817285,245.99138799753226
226,29.363119164593723,-228.0482845291765,226.2981529562148
227,29.363119164593723,-267.74736785738605,295.9445638573644
228,29.363119164593723,-267.3745831789439,307.1938284004433
229,29.363119164593723,-265.0173036679115,296.96573654971166
230,29.363119164593723,-234.33484092048334,248.2569769765306
231,29.363119164593723,-206.42805584875867,207.36721998625939
232,29.363119164593723,-271.6969762145214,268.42457724266694
